,message,predicted,Cluster_PCA_withfirst177,Medical_conslut,service_support,PriceBooking_inquiry,place_inquiry
5920,شنو اعراضه,obj,0,0.0,0.0,0.0,0.0
5921,يمكننا التواصل معكم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5922,القلب المفتوح رباعي الفلوت الكلفة خلال التقرير,obj,0,0.003236245954692557,0.0,0.0,0.0
5923,نتمكن معرفة كيفية التواصل معكم واين وكيف لوسمحتم,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
5924,تقرير القسطرة التشخصية,obj,0,0.0,0.0,0.0,0.0
5925,عملية قلب مفتوح لزراعة الشراين تكلفتها تقريبيا,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5926,عملية قلب مفتوح لوجود فتحة ثقب مابين البطينين ارتفاع الضغط الرئوي تكلفة العملية ونسبة نجاحها علما عمر الطفلة ثمان سنوات,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5927,عفوا اختي وين المكان وبكم الكشف ارجو الرد ضروري,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
5928,وين كشف طرابلس,obj,0,0.0,0.0,0.0,place_inquiry
5929,سمحتي شو اعراض سرطان الثدي,obj,0,0.003257328990228013,0.0,0.0,0.0
5930,عملية القلب المفتوح تكلف وكمان الدعامات التكلفة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5931,التوتصل معكم ليبيا,obj,0,0.0,0.0,0.0,0.0
5932,تكلفة علاج الاشعاعي الخارجي الاشعاع الداخلي عنق الرحم جرعات ماهي فرص الشفاء,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5933,مطلوب افضل دكتور سرطان القولون اسكندرية,obj,0,0.003246753246753247,0.0,0.0,place_inquiry
5934,فين مصر بالظبط عنوانكم,obj,0,0.0,0.0,0.0,place_inquiry
5935,للعلاج,obj,0,0.0,0.0,0.0,0.0
5936,عاوزة اخس ساعدوني,obj,0,0.0,0.0,0.0,0.0
5937,عندي ثلاثة شراين واريد اعمل دعمات السعر,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5938,ارجو ارسال العنوان ليتسني زيارتكم,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
5939,سعر عمليت القلب المفتوح انسداد الشريم والاقامة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5940,اليمن يرجي التواصل معي اجل التوضيح,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,0.0
5941,ترسل عنوانكم مصر,obj,0,0.0,0.0,0.0,place_inquiry
5942,يوجد دكتورات لعملية تكبير الصدر,obj,0,0.003257328990228013,0.0,0.0,0.0
5943,اريد تواصل معكم واتس لغرض العلاج اعاني الصعوبات اطلب المساعده منكم دوله جنوب السودان,obj,0,Medical_conslut,0.0,0.0,0.0
5944,عندكم العلاج حساب وزارة الصحه الليبيه,obj,0,0.003246753246753247,service_support,0.0,0.0
5945,العنون وين بمصر,obj,0,0.0,0.0,0.0,place_inquiry
5946,عندي قيله منويه الخصيه اليسري لاعاني مرض العمر كلفة العمليه,obj,0,Medical_conslut,0.0,0.0,0.0
5947,متوفر لدينا بطاقات ماستر كارد لتسوق عبر الانترنت وعمل الاعلانات الممولة الفيسبوك,obj,0,0.0,service_support,0.0,0.0
5948,يوجد اختصاص بالامراض التناسلية,obj,0,0.0,service_support,0.0,0.0
5949,فين عنوانها مصر,obj,0,0.0,0.0,0.0,place_inquiry
5950,هوليود سمايل,obj,0,0.0,0.0,0.0,0.0
5951,ماهيه التكلفه العراق,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5952,مسالخير ماهي اسعار زرع الاسنان لديكم,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
5953,نري الرد سؤال الاخ موسي لثلاثة ايام نثق للعلاج عندكم,obj,0,0.0,service_support,0.0,0.0
5954,تكلفه تلبيسة السن الواحد بالدولار اريد اعمل اسناني التقدير,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5955,مرحبا ارغب بمراجعتكم لوضع تلبيسة جميع اسناني يكلف تلبيسة السن الواحد الامريكي العراق اتصل لطفا وشكرا,obj,0,0.0031545741324921135,service_support,PriceBooking_inquiry,0.0
5956,اين المكان بالضبط,obj,0,0.0,0.0,0.0,place_inquiry
5957,متوفر طبيب جراح عيون معي الوالده,obj,0,0.003246753246753247,service_support,0.0,0.0
5958,يتوفرلديكم طبيب عضام,obj,0,0.003278688524590164,0.0,0.0,0.0
5959,مرحبا تكاليف زراعه الاسنان بكلف شكرا جواب,obj,0,Medical_conslut,0.0,0.0,0.0
5960,رحلة علاجيه مصر,obj,0,0.0,0.0,0.0,place_inquiry
5961,اعاني فيروس الكبد وقداستخدمت علاج يسمي لامفير لمدة سنتين وايضا العسل يزال الفيروس موجود فبما تنصحوني,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5962,اعرف متي يتواجد خبراء جراحة العمود الفقري عندي مشكله فقرات الرقبه العراق,obj,0,Medical_conslut,0.0,0.0,0.0
5963,الايميل لارسال فحصي الخاص بالرنين عندي مشكله العمود غضرف العنق خرج,obj,0,Medical_conslut,0.0,0.0,0.0
5964,اريد اجراء عملية تثبيت الكاحل لرجلي اليمين وعمري قدمي مسطحة فلات فوت نامل تحديد تكلفة العملبة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
5965,تكلفة تبديل مفصل الورك لطرف واحد,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,0.0
5966,نريد منكم رقم الواتس نرسل التقرير,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5967,ابجث دكتور شاطر اوعية دموعية,obj,0,0.0,0.0,0.0,0.0
5968,عندي مريض عنده تليف الكبد خارج مصر العمل ازاي اتواصل معكم,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,place_inquiry
5969,عندي تظخم وكلوسترول وسكر تقارير وفحوصات ارسلهالكم,obj,0,Medical_conslut,0.0,0.0,0.0
5970,عملية تبديل الشراين,obj,0,Medical_conslut,0.0,0.0,0.0
5971,عملية تصلب الشريان التاجي,obj,0,Medical_conslut,0.0,0.0,0.0
5972,ارسل التقارير مشكورين,obj,0,0.0,0.0,0.0,0.0
5973,نريد العنوان رقم مستشفي,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,place_inquiry
5974,اسوان,obj,0,0.0,0.0,0.0,0.0
5975,يعاني الركبة الرباط الصليبي,obj,0,Medical_conslut,0.0,0.0,0.0
5976,انامحمداحمدالبكالي اليمن ابني عمرهسنة,obj,0,Medical_conslut,0.0,0.0,0.0
5977,التواصل معكم وعرض الحاله وكم التكاليف,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,0.0
5978,التواصل معكم وارسال التقارير,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5979,تكلفة تركيب الصادم الداخلي,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,0.0
5980,يتواصل واحد فرعكم القاهرة ليعرض عليهم التقرير ويعرف التكلفه,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
5981,يوجد تخصص لامراض الكبد,obj,0,0.0032679738562091504,0.0,0.0,0.0
5982,تكلف القسطره للقلب,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5983,ارجوك الايضاح لان قريبه تعبانه وهي سن الزهور اولي وظروفها قر حالتها نريد توضيحات مكانكم وكيف التواصل التفاصيل ارجوك,obj,0,0.003125,0.0,PriceBooking_inquiry,0.014925373134328358
5984,وضربات القلب السريعه شنو الحل بتاعها,obj,0,Medical_conslut,0.0,0.0,0.0
5985,التواصل معكم افيدونا,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5986,ما العلاج,obj,0,0.003289473684210526,0.0,0.0,0.0
5987,ايش العلاج حقهم تكرمتم,obj,0,0.0032679738562091504,0.0,0.0,0.0
5988,العلاج بلدي ما مصر,obj,0,0.0032679738562091504,0.0,0.0,place_inquiry
5989,اسناني بتتكسر,obj,0,0.003289473684210526,0.0,0.0,0.0
5990,دكتور سالت مشكله بالاربطه الامامي والخلفي تقطعت وانتم طلبتوا مني صور وتقارير تخص المشكله فحاولت اخذ فكره مستشفي ماشاء حلوه وشفت دكاتره العظام كلهم تخصص اطفال كبير بالسن تقريبا ارجو التوضيح,obj,0,Medical_conslut,0.0,0.0,0.0
5991,ماهي التخصصات الموجودة لديكم,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
5992,يوجد لديكم علاج المعدة والمري,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
5993,ثمن التكلفه القسطرة المعقدة شريان واحد ارجو الرد,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
5994,اسجل بنتي فطومه,obj,0,0.003278688524590164,0.0,0.0,0.0
5995,حابه اسال بالنسبه للانشطه الترفيهيه موعدها وماهي الانشطه الموجوده,obj,0,0.0,0.0,0.0,0.0
5996,اشارك,obj,0,0.0,0.0,0.0,0.0
5997,دحين ايش اسوي الضبط,obj,0,0.0,service_support,0.0,0.0
5998,مطلوب نعمل والتفاصيل,obj,0,0.0,0.0,0.0,0.0
5999,مطلوب نعمل وايه التفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6000,عيادات عيون وكشف نظر,obj,0,0.0,service_support,0.0,0.0
6001,فين المركز انتم جده,obj,0,0.0,0.0,0.0,place_inquiry
6002,اعرف اقدم,obj,0,0.0,0.0,0.0,0.0
6003,والعلاج للطفل العنيد,obj,0,0.003278688524590164,0.0,0.0,0.0
6004,واكبر,obj,0,0.0,0.0,0.0,0.0
6005,امتي اعرف ابني محتاج تخاطب,obj,0,0.003257328990228013,0.0,0.0,0.0
6006,الطفل شهر ويجب التلقيح,obj,0,0.0,0.0,0.0,0.0
6007,تطعيم السنتين للطفل يشمل تامين التعاونية,obj,0,0.0,service_support,0.0,0.0
6008,التلقيح اول يوم ولاده,obj,0,0.0,0.0,0.0,0.0
6009,لديكم جلسات تخاطب ونطق,obj,0,0.0032679738562091504,service_support,0.0,0.0
6010,وين جده,obj,0,0.0,0.0,0.0,place_inquiry
6011,لا الكمامة ضروري,obj,0,0.0,0.0,0.0,0.0
6012,نعمل موعد الدكتور حاتم طعيمه,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6013,لينك صفحه الدكتوره اعتدال,obj,0,0.0,0.0,0.0,0.0
6014,انشاء مايوصل بلاد اليمن,obj,0,0.0032679738562091504,0.0,0.0,0.0
6015,اسعار الزومبا,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6016,اشتراك للرسم للبنات متي والاولاد تايكوندوا ايام,obj,0,0.0,0.0,0.0,0.0
6017,تفاصيل رياضة الجوجيستو مواعيد والاسعار,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6018,فين الورشة مكان واي دولة,obj,0,0.0,0.0,0.0,place_inquiry
6019,حفلة الاطفال مجانا والا الرسوم لمين,obj,0,0.0,0.0,0.0,0.0
6020,انواع الرياضات تفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6021,الرابط لايفتح,obj,0,0.0,0.0,0.0,0.0
6022,الموقع سمحتوا,obj,0,0.0,0.0,0.0,place_inquiry
6023,ارسلو العنوان بجده ورقم الهاتف والمبلغ لطفل مواليد عمره تقريبا سنوات اشهر مقركم فين تحديدا بجده سمحتم كرما رقم التواصل,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6024,ايش سبب الوفاة,obj,0,0.003278688524590164,0.0,0.0,0.0
6025,فين المكان فضلكم يتماشي الدراسة جنبا جنب,obj,0,0.0,0.0,0.0,place_inquiry
6026,يقبل التامين عندكم وهل يوجد تخصص مخ واعصاب,obj,0,Medical_conslut,service_support,0.0,0.0
6027,مهتمه,obj,0,0.0,0.0,0.0,0.0
6028,وين فروعكم بالمملكه,obj,0,0.0,0.0,0.0,place_inquiry
6029,اقدر احضر الجلسات,obj,0,0.0,0.0,0.0,0.0
6030,رسوم الاشتراك الفاعليات,obj,0,0.0,0.0,0.0,0.0
6031,فين المكان,obj,0,0.0,0.0,0.0,place_inquiry
6032,يوجد انشطة سنوات,obj,0,0.0,0.0,0.0,0.0
6033,مواعيد العمل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6034,سعرها فضلك,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6035,دكتورة جيهان افضل طبيبة اسنان اطفال بجدة اولادي متابعين معها سنين طويلة ودائما تقدم الافضل بامانة واحترافية,obj,0,0.003134796238244514,0.0,0.0,0.0
6036,بنتي عمرها عندها شهيه اطلاقا,obj,0,Medical_conslut,0.0,0.0,0.0
6037,الوزن الطول,obj,0,0.003289473684210526,0.0,0.0,0.0
6038,بتتعاملون بالتامين,obj,0,0.0,service_support,0.0,0.0
6039,تامين شغال,obj,0,0.0,service_support,0.0,0.0
6040,مكه مفيه,obj,0,0.0,0.0,0.0,place_inquiry
6041,يوجد مختبر,obj,0,0.0,0.0,0.0,0.0
6042,تكلفة السنة,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6043,منشور للحجز ورشه عمل الطباخ اليوناني يوم الخميس اوصله ازاي وشكرا,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6044,اعرف طريقة الحجز لدكتورة نفسية للاطفال لديهم فرط حركة وتشتت انتباه,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6045,التلاته نفس الشئ,obj,0,0.0,0.0,0.0,0.0
6046,تصميم رقم تصميم بسيط وغير مكر مثل باقي التصميمات,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6047,الرجاء الرد مهتمه جدا,obj,0,0.0,0.0,0.0,0.0
6048,الاطفال عمر يشتركو ورشه الصلصال ومتي اقرب وقت عندكم ورشه,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
6049,تقبلو اعمار,obj,0,0.0,service_support,0.0,0.0
6050,التسجيل,obj,0,0.0,service_support,0.0,0.0
6051,سعودي,obj,0,0.0,0.0,0.0,0.0
6052,سعودي,obj,0,0.0,0.0,0.0,0.0
6053,يوجد دورات للاطفال بالاجازة النصفية,obj,0,0.0,0.0,0.0,0.0
6054,تامين,obj,0,0.0,service_support,0.0,0.0
6055,متي يبدا التسجيل وكيف موعد الدوام,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
6056,لاي عمر سمحتوا,obj,0,0.0,0.0,0.0,0.0
6057,سمحتم مو الدخول مجاني اش معني,obj,0,0.0,0.0,0.0,0.0
6058,ايجا عندكم صح,obj,0,0.0,service_support,0.0,0.0
6059,انتو جماعة تنظيمكم غلط وتصرفكم سليم يليق بمركز يقوم باعلان كاذب لقد قمت بالتسجيل عبر الرابط قامت الاخت بالاتصال يوم الخميس ابلغتني مواعيد قمت باختيار موعد تاكدت الموعد خلال رسالة صفحتكم لافاجا حضوري بان الفعالية انتهت لا يوجد موعد,obj,0,0.0,0.009345794392523364,PriceBooking_inquiry,0.0
6060,يعتبر غش تجتري يستوجب عقاب وزارة التجارة سنشتكي لوزارة المذكورة لتلاعبكم بالععلانات عدم المصداقية الغش التجاري عقابه غرامة مالية تصل لحد اقفال العيادات,obj,0,Medical_conslut,0.0,0.0,0.0
6061,سارسل الاعلان رسالتكم للصناعة والتجارة,obj,0,0.0,0.0,0.0,0.0
6062,التفاصيل وكم الرسوم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6063,التسجيل ما بيفتح,obj,0,0.0,service_support,0.0,0.0
6064,مني عارفه اسجل,obj,0,0.003278688524590164,0.0,0.0,0.0
6065,ادفع فلوس,obj,0,0.0,0.0,0.0,0.0
6066,الساعه الدوام والعرض لمدة يوم,obj,0,0.0,0.0,0.0,0.0
6067,بسال التامين متاح ميدغلف,obj,0,0.0,service_support,0.0,0.0
6068,ابني عنده سنوات ولديه تسوس اسنان اسنانه الامامية العلوية لونها بني داكن وتاكل جزء يتم معالجتها جلسة واحدة,obj,0,Medical_conslut,0.0,0.0,0.0
6069,جايه وعيالي عندي بنات ينفع اولا,obj,0,0.003246753246753247,0.0,0.0,0.0
6070,دكتور وين حضرتك موجود جدة,obj,0,0.0,0.0,0.0,place_inquiry
6071,دكتورشرفؤوزء ارسال,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6072,اضافه كبيره لمجموعه اندلسيه ما اشرف,obj,0,0.0,0.0,0.0,place_inquiry
6073,مجاني,obj,0,0.0,0.0,0.0,0.0
6074,الاشتراك وايه المطلوب للاشتراك,obj,0,0.0,0.0,0.0,0.0
6075,برنامج الصيف خلص,obj,0,0.0,0.0,0.0,0.0
6076,للاطفال اسنان وجميع التخصصات وهل يوجد تامين,obj,0,0.003236245954692557,service_support,0.0,0.0
6077,ايش الاعمار المسموحه وكم الاشتراك واوقات الدوام,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6078,الفئة العمرية المستهدفة وكم رسوم التسجيل,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
6079,العمر المسموح للبنات بالتسجيل,obj,0,0.0,0.0,0.0,0.0
6080,طالبين موظفات,obj,0,0.0,0.0,0.0,0.0
6081,ارسلوا العنوان اوالموقع,obj,0,0.0,0.0,0.0,place_inquiry
6082,نحضر عائله زوجي واحضر ابني دخل سنوات,obj,0,0.003236245954692557,0.0,0.0,0.0
6083,وكيف اسجل طفلي,obj,0,0.0,0.0,0.0,0.0
6084,فرع الرياض واين اذا امكن الرد,obj,0,0.0,0.0,0.0,place_inquiry
6085,ايش المركز,obj,0,0.0,0.0,0.0,place_inquiry
6086,تبع تامين,obj,0,0.0,service_support,0.0,0.0
6087,سلام ازور العيادة ابني سنتين ونصف للمرح,obj,0,0.003236245954692557,0.0,0.0,0.0
6088,سمحتو لعمر سنتين ونصف سنوات والدوام مدار السنه ولة نادي صيفي وف توصيل عنكم وكم مصروفات التوصيل اذا الجواب توضيحي,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6089,تعمله علاج للاسنان التامين يغطي,obj,0,0.003257328990228013,service_support,PriceBooking_inquiry,0.0
6090,ايش فكرة المركز وممكن اعمل زيارة,obj,0,0.003246753246753247,0.0,0.0,place_inquiry
6091,ارسال رقم الجوال والتسجيل برجاء التواصل وشكرا,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6092,حلو رقم الجوال,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6093,ارسال رقم الجوال والتسجيل برجاء الرد ولكم الشكر,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6094,يشترط التسجيل الحضور,obj,0,0.0,service_support,0.0,0.0
6095,فينا نحضر الافتتاح,obj,0,0.0,0.0,0.0,0.0
6096,نظام اشتراك يومي,obj,0,0.0,0.0,0.0,0.0
6097,ارقام جوال الاندلسية,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6098,للمكان فين وارقام التليفونات,obj,0,0.0,0.0,0.0,place_inquiry
6099,الافتتاح مجاني,obj,0,0.0,0.0,0.0,0.0
6100,عجبني الفيديو,obj,0,0.0,0.0,0.0,0.0
6101,رقم تليفون للتواصل معكم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6102,عندكم تامين طبي ولعائلتي سكان جده ارجو الرد,obj,0,0.0,service_support,0.0,place_inquiry
6103,عندكم تامين صحي لتجديد الاقامه كبار السن,obj,0,0.0,service_support,0.0,0.0
6104,التامين السياره نوع كورولا,obj,0,0.0,service_support,0.0,0.0
6105,سمحتي دكتورة الزيت طرطش وشي وعمل قشرة بني للاسف سابت اثر ما كبير مضايقني تفيديني جزاكي,obj,0,0.0031446540880503146,0.0,0.0,0.0
6106,شعري جاف جدا,obj,0,0.0,0.0,0.0,0.0
6107,دكتور حبوب وشي باستمرار ورحت اكثر دكتور والحبوب ما ما بتمشي وشي,obj,0,0.003215434083601286,0.0,0.0,0.0
6108,تفيديني للدكتور تعبت الموضوع وشي,obj,0,0.003257328990228013,0.0,0.0,0.0
6109,فضلك ابني عنده وعنده حبوب دهنية وجه وفي ضهره فضلك تنصحي بايه علاج تقوللي,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,place_inquiry
6110,علاج للقدم السكري اكتبي الوصفه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6111,واحد يعملوا كام,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6112,المكان فين,obj,0,0.0,0.0,0.0,place_inquiry
6113,سعر زراعة خمسة زرعات للفك العلوي وعمل كوبري للفك بالكامل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6114,الاسعار,obj,0,0.0,0.0,0.0,0.0
6115,تكلفة زراعة الضرس الواحد واحد نفس التكلفه اختلاف ارجو التوضيح,obj,0,0.003205128205128205,0.0,PriceBooking_inquiry,0.0
6116,دكتور زوجي عنده تقوس رجليه وكمان عنده قطع غضروف الركبه راح يكشف الدكتور قاله لازم الاستعدال الاول ودكتور قاله سنك كبير عملية الاستعدال فما رائ حضرتك,obj,0,Medical_conslut,0.0,0.0,0.0
6117,وسام تيبس وتمزق بالاوتار الزراع الايمن الم فظيع علاج للام وهل ينفع اخذ حقنه كرتزون عاوزه اشيل الالام باي وسيله ما عارفه انام الالم,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6118,عندي وفي الم كتفي الايمن بيروح ويجي واوقت بحس بتنميلي اعمل,obj,0,Medical_conslut,0.0,0.0,0.0
6119,سني وف الالم كتفي الايمن وحاسه وارم وما بقدر اوجه ناحيه الشمال الافاده,obj,0,Medical_conslut,0.0,0.0,0.0
6120,محتاجة دكتور عظام لرجلي يرشحلي دكتور مين,obj,0,Medical_conslut,0.0,0.0,0.0
6121,عندي والحمد لله ما عندي مرض مزمن وما تخينة عندي تيبس العضلات لدرجة عضلة الرجل اثناء النوم الاقيها توجعنيوتشد فجاة لا اعرف افردهاولا ارجعها ماكانت خشونة فقرات الرقبة وبداية غضروف واخذت حقن زاجاجلون وملوكسدين ومازلت اشعربالم شغل بسيط ارجو النصيحة,obj,0,Medical_conslut,0.0,0.0,0.0
6122,ايوة المشكلة عندي كتفي بالظبط,obj,0,Medical_conslut,0.0,0.0,0.0
6123,اعرف حقنة الكورتيزون بتخفف الاعراض كام شهر,obj,0,0.003236245954692557,0.0,PriceBooking_inquiry,0.0
6124,وعندكم جلسات كرايو سعرها,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,0.0
6125,دكتور بقالي سنين بعاني ضيق النفس صباحا ومساءا وعند النوم والام شديد الصدر واصحي دائما نومي ضيق النفس ولما بمشي عملي اشعر باجهاد ويضيق نفسي وذهبت للكثيرين الدكاتره ولم اشفي الان والشي الوحيد اذهب هوه دكاتره القلب فماذا تنصحني افعل تحياتي لشخصك الكريم,obj,0,Medical_conslut,0.0,0.0,0.0
6126,مفيش تخصص روماتويد,obj,0,0.0,0.0,0.0,0.0
6127,مكان مستشفي فين,obj,0,0.003278688524590164,0.0,0.0,place_inquiry
6128,الاسعار علشان نعرف راسنا رجلينا وعنوان مستشفي فضلك,obj,0,Medical_conslut,0.0,0.0,place_inquiry
6129,اعرف التكلفة لكل هذة التحاليل ذكرها الدكتور المحترم والمتابعة لديه التكلفة متضمنة سعر الكشف بالعيادة بالاندلسية,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6130,ازاي كشف اون لاين,obj,0,0.0,0.0,0.0,0.0
6131,نوع التقشير,obj,0,0.0,0.0,0.0,0.0
6132,الاعلان ظهر متاخر ما تكروها الجمعه القادمه وبالمجان ازاي عدد محدود,obj,0,0.0,0.0,0.0,0.0
6133,الاعلان ظهر السبت نعمل,obj,0,0.0,0.0,0.0,0.0
6134,والدتي كتافها وظهرها وجع دائم والجزء الشمال دائم لديها عيب خلقي الديسك الموجود الفقره والخامسه موجود فهل حل,obj,0,Medical_conslut,0.0,0.0,0.0
6135,عندي ورم حميد اثنين اصابع بدي وتم ازالته دكتور كبير جدا وثم ملئ فراغ العظم بكشط العظم منطقه الرزغ للاسف حصل تيبس الصابعين الاثنين يمكني ثنيهم نهائي فهل ليهم حل علاج يرجعهم يتنو,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6136,باخد مسكنات باستمرار,obj,0,Medical_conslut,0.0,0.0,0.0
6137,عندي الم مستمر اسفل الظهر,obj,0,Medical_conslut,0.0,0.0,0.0
6138,الرابعه والخامسه,obj,0,0.0,0.0,0.0,0.0
6139,دكتور اسباب الم العمود الفقري المجهود,obj,0,Medical_conslut,0.0,0.0,0.0
6140,ايدي اليمني,obj,0,Medical_conslut,0.0,0.0,0.0
6141,الام الرقبة الذراعين,obj,0,Medical_conslut,0.0,0.0,0.0
6142,دكتور اعرف اسباب الام الرقبه حلها,obj,0,Medical_conslut,0.0,0.0,0.0
6143,بنتي بتعاني بالم شديد ركبتها احجز والا دكتور اطفال,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6144,الكرون لضرس,obj,0,0.0,0.0,0.0,0.0
6145,وهل لديكم حافظه الشفافه الفكين,obj,0,0.0,service_support,0.0,0.0
6146,عاوزة محتاجين مساعدة طبيب اسنان تشتغل شفت صبح,obj,0,Medical_conslut,0.0,0.0,0.0
6147,تعاقد شركة عناية مصر,obj,0,0.0,service_support,0.0,place_inquiry
6148,عندي فرغات وصلع وراثي حل الزراعه,obj,0,0.003246753246753247,0.0,0.0,0.0
6149,عايزه ابدل حشوالاسود متاح,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
6150,تنميل الرجل والايد صداع تنميل الجسم,obj,0,Medical_conslut,0.0,0.0,0.0
6151,استاذ جهاز هضمي كشف,obj,0,0.0,service_support,0.0,0.0
6152,طب ودي علاجها,obj,0,0.003278688524590164,0.0,0.0,0.0
6153,الاعراض دية عندي التحاليل كويسة وظائف كبد وكلي وغدة درقية ويورك اسد وسكر تراكمي وتحليل دم شامل تحياتي,obj,0,Medical_conslut,0.0,0.0,0.0
6154,دكتور محترم جدا بصراحة عايزة مواعيده,obj,0,0.0,0.0,0.0,0.0
6155,سمانه رجلي اليمين احساس فاظيع جدا وجع كثرته اذا ماشي يشل حركتي ويتم مقوفي والرجل اليسري ايضا وكنها اقل وعطوني برشام دافلون ولكنه اثر عليا جدا الاعصاب,obj,0,Medical_conslut,0.0,0.0,0.0
6156,مشكله النزيف الانف لاطفال سببه ضعف الشعيرات الدموية,obj,0,Medical_conslut,0.0,0.0,0.0
6157,عندي سكر وسني وعندي التهاب الاعصاب الطرفية ما حاسة بقدمي خالص تنميل وسخونة دائما ارجو الحل,obj,0,Medical_conslut,0.0,0.0,0.0
6158,دكتور ابني سنين ودائما بينزف انفه وخصوصا نايم,obj,0,0.0032258064516129032,0.0,0.0,0.0
6159,عاوز احجز واخد ميعاد العيادة,obj,0,0.003257328990228013,0.0,PriceBooking_inquiry,0.0
6160,دكتور رجلي الشمال فوق الركبة عروق رفيعة قوي بحس بالم جامد اعمل اية,obj,0,Medical_conslut,0.0,0.0,0.0
6161,عندي قرح اوعية دموية بالساقين ما بتقفل الام شديدة ومبينفعش معها مسكنات باخد دافلون وترينتال واسبوسيد عايزة طريقة غيار بدهان جديد وحل للالتهابات العالية نفسي انام مرتاحة بدون الم,obj,0,Medical_conslut,0.0,0.0,0.0
6162,دكتور عندي مشكلة الركبة اليمني التهاب مزمن وتر الارصفة وتورم المفصل وارتفاع درجة حرارة الركبة وانتقل الركبة اليسري بنفس الاعراض مشكلة اوعية دموية خصوصا مفيش تحسن,obj,0,Medical_conslut,0.0,0.0,0.0
6163,عندي دواللي ساقين,obj,0,0.003278688524590164,0.0,0.0,0.0
6164,دكتور عندي عضله صضري شده طول,obj,0,Medical_conslut,0.0,0.0,0.0
6165,حضرتك بتعامل شركات تامين بالكرنيهات لشركات ميدرايت,obj,0,0.0,service_support,0.0,0.0
